court_num,circuit_num,end_year,start_year,judge_name,year,name_perm
1065,2,2017.0,1974.0,"Platt, Thomas Collier, Jr.",0,THOMAS COLLIER PLATT
1087,7,2018.0,1982.0,"Plunkett, Paul Edward",0,PAUL EDWARD PLUNKETT
101,2,2016.0,1995.0,"Pogue, Donald Carl",0,DONALD CARL POGUE
1083,11,2000.0,1970.0,"Pointer, Sam Clyde, Jr.",0,SAM CLYDE POINTER
1035,3,2002.0,1987.0,"Politan, Nicholas H.",0,NICHOLAS H POLITAN
5,5,2002.0,1979.0,"Politz, Henry Anthony",0,HENRY ANTHONY POLITZ
1104,2,2004.0,1967.0,"Pollack, Milton",0,MILTON  POLLACK
1068,3,2012.0,1978.0,"Pollak, Louis Heilprin",0,LOUIS HEILPRIN POLLAK
1079,5,2013.0,1980.0,"Polozola, Frank Joseph",0,FRANK JOSEPH POLOZOLA
1092,6,2022.0,1998.0,"Polster, Dan A.",0,DAN A POLSTER
1026,1,2022.0,1994.0,"Ponsor, Michael Adrian",0,MICHAEL ADRIAN PONSOR
2,2,2022.0,1998.0,"Pooler, Rosemary S.",0,ROSEMARY S POOLER
10,10,2022.0,1985.0,"Porfilio, John Carbone",0,JOHN CARBONE PORFILIO
1061,5,2010.0,1994.0,"Porteous, G. Thomas, Jr.",0,G THOMAS PORTEOUS
3,3,2022.0,2018.0,"Porter, David James",0,DAVID JAMES PORTER
1047,8,2003.0,1979.0,"Porter, Donald James",0,DONALD JAMES PORTER
7,7,2017.0,1981.0,"Posner, Richard Allen",0,RICHARD ALLEN POSNER
1092,6,2013.0,1982.0,"Potter, John William",0,JOHN WILLIAM POTTER
1115,4,2009.0,1981.0,"Potter, Robert Daniel",0,ROBERT DANIEL POTTER
1120,5,2003.0,1984.0,"Prado, Edward Charles",0,EDWARD CHARLES PRADO
5,5,2018.0,2003.0,"Prado, Edward Charles",0,EDWARD CHARLES PRADO
1102,8,2022.0,1997.0,"Pratt, Robert W.",0,ROBERT W PRATT
1101,7,2022.0,2010.0,"Pratt, Tanya Walton",0,TANYA WALTON PRATT
1068,3,2022.0,2004.0,"Pratter, Gene E.K.",0,GENE EK PRATTER
1002,9,2022.0,1996.0,"Pregerson, Dean D.",0,DEAN D PREGERSON
9,9,2017.0,1979.0,"Pregerson, Harry",0,HARRY  PREGERSON
1104,2,2022.0,1992.0,"Preska, Loretta A.",0,LORETTA A PRESKA
1077,11,2022.0,2000.0,"Presnell, Gregory A.",0,GREGORY A PRESNELL
1033,9,2015.0,1987.0,"Pro, Philip Martin",0,PHILIP MARTIN PRO
1083,11,2022.0,2003.0,"Proctor, R. David",0,R DAVID PROCTOR
1083,11,2019.0,1980.0,"Propst, Robert Bruce",0,ROBERT BRUCE PROPST
13,13,2022.0,2001.0,"Prost, Sharon",0,SHARON  PROST
11,11,2022.0,2014.0,"Pryor, Jill Anne",0,JILL ANNE PRYOR
11,11,2022.0,2005.0,"Pryor, William Holcombe, Jr.",0,WILLIAM HOLCOMBE PRYOR
1120,5,2022.0,2019.0,"Pulliam, Jason Kenneth",0,JASON KENNETH PULLIAM
1110,5,2002.0,1961.0,"Putnam, Richard Johnson",0,RICHARD JOHNSON PUTNAM
1073,9,2022.0,1980.0,"Quackenbush, Justin Lowe",0,JUSTIN LOWE QUACKENBUSH
1025,4,2016.0,2003.0,"Quarles, William D., Jr.",0,WILLIAM D QUARLES
1046,4,2018.0,2018.0,"Quattlebaum, A. Marvin, Jr.",0,A MARVIN QUATTLEBAUM
4,4,2022.0,2018.0,"Quattlebaum, A. Marvin, Jr.",0,A MARVIN QUATTLEBAUM
1068,3,2022.0,2013.0,"QuiÃ±ones Alejandro, Nitza Ileana",0,NITZA ILEANA QUIÃ±ONES ALEJANDRO
1111,6,2022.0,1992.0,"Quist, Gordon Jay",0,GORDON JAY QUIST
1035,3,2022.0,2021.0,"Quraishi, Zahid Nisar",0,ZAHID NISAR QURAISHI
13,13,2014.0,1990.0,"Rader, Randall Ray",0,RANDALL RAY RADER
1002,9,2008.0,1982.0,"Rafeedie, Edward",0,EDWARD  RAFEEDIE
1065,2,2002.0,1987.0,"Raggi, Reena",0,REENA  RAGGI
2,2,2022.0,2002.0,"Raggi, Reena",0,REENA  RAGGI
1106,5,2022.0,1990.0,"Rainey, John David",0,JOHN DAVID RAINEY
1104,2,2022.0,1996.0,"Rakoff, Jed Saul",0,JED SAUL RAKOFF
1081,3,2022.0,1979.0,"Rambo, Sylvia H.",0,SYLVIA H RAMBO
1104,2,2022.0,2011.0,"Ramos, Edgardo",0,EDGARDO  RAMOS
1106,5,2022.0,2011.0,"Ramos, Nelva Gonzales",0,NELVA GONZALES RAMOS
1074,7,2016.0,1992.0,"Randa, Rudolph Thomas",0,RUDOLPH THOMAS RANDA
12,12,2022.0,1990.0,"Randolph, Arthur Raymond",0,ARTHUR RAYMOND RANDOLPH
1117,3,2022.0,2019.0,"Ranjan, J. Nicholas",0,J NICHOLAS RANJAN
12,12,2022.0,2019.0,"Rao, Neomi Jehangir",0,NEOMI JEHANGIR RAO
1006,9,2022.0,2020.0,"Rash, Scott Hugh",0,SCOTT HUGH RASH
1033,9,2000.0,1998.0,"Rawlinson, Johnnie B.",0,JOHNNIE B RAWLINSON
9,9,2022.0,2000.0,"Rawlinson, Johnnie B.",0,JOHNNIE B RAWLINSON
1086,11,2022.0,2018.0,"Ray, William McCrary II",0,WILLIAM MCCRARY RAY
1006,9,2022.0,2014.0,"Rayes, Douglas Leroy",0,DOUGLAS LEROY RAYES
1002,9,2005.0,1984.0,"Rea, William J.",0,WILLIAM J REA
1089,8,2022.0,2002.0,"Reade, Linda R.",0,LINDA R READE
6,6,2022.0,2019.0,"Readler, Chad Andrew",0,CHAD ANDREW READLER
1100,7,2019.0,2000.0,"Reagan, Michael Joseph",0,MICHAEL JOSEPH REAGAN
1002,9,2019.0,1966.0,"Real, Manuel Lawrence",0,MANUEL LAWRENCE REAL
1057,8,2004.0,1988.0,"Reasoner, Stephen M.",0,STEPHEN M REASONER
5,5,2020.0,1979.0,"Reavley, Thomas Morrow",0,THOMAS MORROW REAVLEY
1041,9,2020.0,1980.0,"Redden, James Anthony",0,JAMES ANTHONY REDDEN
1033,9,2013.0,1979.0,"Reed, Edward Cornelius, Jr.",0,EDWARD CORNELIUS REED
1068,3,2020.0,1988.0,"Reed, Lowell A., Jr.",0,LOWELL A REED
1103,5,2022.0,2010.0,"Reeves, Carlton Wayne",0,CARLTON WAYNE REEVES
1060,6,2022.0,2001.0,"Reeves, Danny C.",0,DANNY C REEVES
1070,6,2020.0,2014.0,"Reeves, Pamela Lynn",0,PAMELA LYNN REEVES
99,99,2005.0,1986.0,"Rehnquist, William Hubbs",0,WILLIAM HUBBS REHNQUIST
1115,4,2022.0,2007.0,"Reidinger, Martin Karl",0,MARTIN KARL REIDINGER
101,2,2022.0,2019.0,"Reif, Timothy Mark",0,TIMOTHY MARK REIF
1087,7,2022.0,1992.0,"Reinhard, Philip Godfrey",0,PHILIP GODFREY REINHARD
9,9,2018.0,1980.0,"Reinhardt, Stephen Roy",0,STEPHEN ROY REINHARDT
1051,1,2022.0,2009.0,"Reiss, Christina Clair",0,CHRISTINA CLAIR REISS
3,3,2022.0,1997.0,"Rendell, Marjorie O.",0,MARJORIE O RENDELL
1028,8,2005.0,1980.0,"Renner, Robert George",0,ROBERT GEORGE RENNER
101,2,2022.0,1983.0,"Restani, Jane A.",0,JANE A RESTANI
1068,3,2016.0,2013.0,"Restrepo, Luis Felipe",0,LUIS FELIPE RESTREPO
3,3,2022.0,2016.0,"Restrepo, Luis Felipe",0,LUIS FELIPE RESTREPO
13,13,2022.0,2011.0,"Reyna, Jimmie V.",0,JIMMIE V REYNA
1074,7,2002.0,1965.0,"Reynolds, John W.",0,JOHN W REYNOLDS
1097,9,2007.0,1985.0,"Rhoades, John Skylstead, Sr.",0,JOHN SKYLSTEAD RHOADES
1073,9,2022.0,2012.0,"Rice, Thomas Owen",0,THOMAS OWEN RICE
1105,6,2022.0,1980.0,"Rice, Walter Herbert",0,WALTER HERBERT RICE
13,13,1999.0,1982.0,"Rich, Giles Sutherland",0,GILES SUTHERLAND RICH
1082,6,2022.0,2018.0,"Richardson, Eli Jeremy",0,ELI JEREMY RICHARDSON
4,4,2022.0,2018.0,"Richardson, Julius Ness",0,JULIUS NESS RICHARDSON
101,2,2022.0,1998.0,"Ridgway, Delissa Anne",0,DELISSA ANNE RIDGWAY
1036,10,2022.0,2019.0,"Riggs, Kea Whetzal",0,KEA WHETZAL RIGGS
1100,7,2001.0,1994.0,"Riley, Paul E.",0,PAUL E RILEY
8,8,2022.0,2001.0,"Riley, William Jay",0,WILLIAM JAY RILEY
7,7,2022.0,1985.0,"Ripple, Kenneth Francis",0,KENNETH FRANCIS RIPPLE
1122,9,2022.0,2004.0,"Robart, James L.",0,JAMES L ROBART
12,12,2005.0,2003.0,"Roberts, John Glover, Jr.",0,JOHN GLOVER ROBERTS
99,99,2022.0,2005.0,"Roberts, John Glover, Jr.",0,JOHN GLOVER ROBERTS
1010,12,2022.0,1998.0,"Roberts, Richard W.",0,RICHARD W ROBERTS
1062,6,2022.0,1998.0,"Roberts, Victoria A.",0,VICTORIA A ROBERTS
1010,12,2010.0,1994.0,"Robertson, James",0,JAMES  ROBERTSON
1010,12,2000.0,1966.0,"Robinson, Aubrey Eugene, Jr.",0,AUBREY EUGENE ROBINSON
1021,10,2022.0,2001.0,"Robinson, Julie A.",0,JULIE A ROBINSON
1094,5,2019.0,1979.0,"Robinson, Mary Lou",0,MARY LOU ROBINSON
1104,2,2010.0,2003.0,"Robinson, Stephen C.",0,STEPHEN C ROBINSON
1013,3,2017.0,1991.0,"Robinson, Sue Lewis",0,SUE LEWIS ROBINSON
1097,9,2022.0,2020.0,"Robinson, Todd Wallace",0,TODD WALLACE ROBINSON
1068,3,2022.0,1992.0,"Robreno, Eduardo C.",0,EDUARDO C ROBRENO
1085,11,2022.0,2003.0,"Rodgers, Margaret Catharine",0,MARGARET CATHARINE RODGERS
1106,5,2022.0,2018.0,"Rodriguez, Fernando, Jr.",0,FERNANDO  RODRIGUEZ
1035,3,2022.0,1985.0,"Rodriguez, Joseph H.",0,JOSEPH H RODRIGUEZ
1009,10,2022.0,2021.0,"Rodriguez, Regina Marie",0,REGINA MARIE RODRIGUEZ
1120,5,2022.0,2003.0,"Rodriguez, Xavier",0,XAVIER  RODRIGUEZ
1098,11,2003.0,1972.0,"Roettger, Norman Charles, Jr.",0,NORMAN CHARLES ROETTGER
6,6,2022.0,2002.0,"Rogers, John M.",0,JOHN M ROGERS
12,12,2022.0,1994.0,"Rogers, Judith Ann Wilson",0,JUDITH ANN WILSON ROGERS
1021,10,2016.0,1975.0,"Rogers, Richard Dean",0,RICHARD DEAN ROGERS
1084,9,2022.0,2011.0,"Rogers, Yvonne Gonzalez",0,YVONNE GONZALEZ ROGERS
1006,9,2011.0,1991.0,"Roll, John McCarthy",0,JOHN MCCARTHY ROLL
1104,2,2022.0,2013.0,"RomÃ¡n, Nelson Stephen",0,NELSON STEPHEN ROMÃ¡N
11,11,2006.0,1981.0,"Roney, Paul Hitch",0,PAUL HITCH RONEY
1102,8,2022.0,2012.0,"Rose, Stephanie Marie",0,STEPHANIE MARIE ROSE
1105,6,2022.0,2002.0,"Rose, Thomas M.",0,THOMAS M ROSE
1062,6,2017.0,1990.0,"Rosen, Gerald Ellis",0,GERALD ELLIS ROSEN
1028,8,2010.0,1985.0,"Rosenbaum, James Michael",0,JAMES MICHAEL ROSENBAUM
1098,11,2014.0,2012.0,"Rosenbaum, Robin Stacie",0,ROBIN STACIE ROSENBAUM
11,11,2022.0,2014.0,"Rosenbaum, Robin Stacie",0,ROBIN STACIE ROSENBAUM
1117,3,1999.0,1962.0,"Rosenberg, Louis",0,LOUIS  ROSENBERG
1098,11,2022.0,2014.0,"Rosenberg, Robin Lee",0,ROBIN LEE ROSENBERG
1006,9,2019.0,1984.0,"Rosenblatt, Paul Gerhardt",0,PAUL GERHARDT ROSENBLATT
3,3,2006.0,1970.0,"Rosenn, Max",0,MAX  ROSENN
1100,7,2022.0,2014.0,"Rosenstengel, Nancy Jo",0,NANCY JO ROSENSTENGEL
1106,5,2022.0,1992.0,"Rosenthal, Lee Hyman",0,LEE HYMAN ROSENTHAL
1065,2,2022.0,1994.0,"Ross, Allyne R.",0,ALLYNE R ROSS
8,8,2013.0,1970.0,"Ross, Donald Roe",0,DONALD ROE ROSS
1086,11,2022.0,2014.0,"Ross, Eleanor Louise",0,ELEANOR LOUISE ROSS
1063,8,2022.0,2011.0,"Ross, John Andrew",0,JOHN ANDREW ROSS
1032,8,2022.0,2016.0,"Rossiter, Robert F., Jr.",0,ROBERT F ROSSITER
3,3,2022.0,1991.0,"Roth, Jane Richards",0,JANE RICHARDS ROTH
1122,9,2022.0,1980.0,"Rothstein, Barbara Jacobs",0,BARBARA JACOBS ROTHSTEIN
7,7,2022.0,1992.0,"Rovner, Ilana Kara Diamond",0,ILANA KARA DIAMOND ROVNER
1087,7,2022.0,2019.0,"Rowland, Mary Margaret",0,MARY MARGARET ROWLAND
1057,8,2007.0,1977.0,"Roy, Elsijane Trimble",0,ELSIJANE TRIMBLE ROY
1078,11,2022.0,2001.0,"Royal, C. Ashley",0,C ASHLEY ROYAL
1057,8,2022.0,2019.0,"Rudofsky, Lee Philip",0,LEE PHILIP RUDOFSKY
1068,3,2022.0,2002.0,"Rufe, Cynthia M.",0,CYNTHIA M RUFE
1098,11,2022.0,2019.0,"Ruiz, Rodolfo Armando II",0,RODOLFO ARMANDO RUIZ
4,4,2022.0,2019.0,"Rushing, Allison Jones",0,ALLISON JONES RUSHING
1103,5,2011.0,1965.0,"Russell, Dan Monroe, Jr.",0,DAN MONROE RUSSELL
1116,10,2022.0,1981.0,"Russell, David Lynn",0,DAVID LYNN RUSSELL
1025,4,2022.0,2012.0,"Russell, George Levi III",0,GEORGE LEVI RUSSELL
1109,6,2022.0,1994.0,"Russell, Thomas B.",0,THOMAS B RUSSELL
6,6,2022.0,1985.0,"Ryan, James Leo",0,JAMES LEO RYAN
9,9,2011.0,1989.0,"Rymer, Pamela Ann",0,PAMELA ANN RYMER
1098,11,2017.0,1986.0,"Ryskamp, Kenneth L.",0,KENNETH L RYSKAMP
1097,9,2022.0,2003.0,"Sabraw, Dana Makoto",0,DANA MAKOTO SABRAW
1112,8,2022.0,1979.0,"Sachs, Howard Frederic",0,HOWARD FREDERIC SACHS
2,2,2022.0,1998.0,"Sack, Robert David",0,ROBERT DAVID SACK
1021,10,2002.0,1979.0,"Saffels, Dale Emerson",0,DALE EMERSON SAFFELS
1035,3,2022.0,2011.0,"Salas, Esther",0,ESTHER  SALAS
1106,5,2022.0,2011.0,"SaldaÃ±a, Diana",0,DIANA  SALDAÃ±A
1050,10,2022.0,1985.0,"Sam, David",0,DAVID  SAM
1097,9,2022.0,2007.0,"Sammartino, Janis Lynn",0,JANIS LYNN SAMMARTINO
1068,3,2022.0,2004.0,"SÃ¡nchez, Juan Ramon",0,JUAN RAMON SÃ¡NCHEZ
1104,2,2016.0,1978.0,"Sand, Leonard Burke",0,LEONARD BURKE SAND
1094,5,2008.0,1979.0,"Sanders, Harold Barefoot, Jr.",0,HAROLD BAREFOOT SANDERS
1033,9,2009.0,2005.0,"Sandoval, Brian Edward",0,BRIAN EDWARD SANDOVAL
1078,11,2022.0,1994.0,"Sands, W[illie] Louis",0,WILLIE LOUIS SANDS
1091,2,2022.0,2014.0,"Sannes, Brenda Kay",0,BRENDA KAY SANNES
1105,6,2022.0,1996.0,"Sargus, Edmund A., Jr.",0,EDMUND A SARGUS
1026,1,2022.0,1993.0,"Saris, Patti B.",0,PATTI B SARIS
1068,3,2022.0,2002.0,"Savage, Timothy J.",0,TIMOTHY J SAVAGE
1026,1,2022.0,2004.0,"Saylor, F. Dennis IV",0,F DENNIS SAYLOR
99,99,2016.0,1986.0,"Scalia, Antonin",0,ANTONIN  SCALIA
1002,9,2022.0,2020.0,"Scarsi, Mark Christopher",0,MARK CHRISTOPHER SCARSI
13,13,2022.0,1992.0,"Schall, Alvin Anthony",0,ALVIN ANTHONY SCHALL
1104,2,2016.0,1994.0,"Scheindlin, Shira A.",0,SHIRA A SCHEINDLIN
1071,5,2022.0,1988.0,"Schell, Richard A.",0,RICHARD A SCHELL
1063,8,2022.0,2020.0,"Schelp, Matthew Thomas",0,MATTHEW THOMAS SCHELP
1002,9,2008.0,2004.0,"Schiavelli, George P.",0,GEORGE P SCHIAVELLI
1068,3,2022.0,2000.0,"Schiller, Berle M.",0,BERLE M SCHILLER
1028,8,2022.0,2006.0,"Schiltz, Patrick Joseph",0,PATRICK JOSEPH SCHILTZ
1077,11,2022.0,1991.0,"Schlesinger, Harvey Erwin",0,HARVEY ERWIN SCHLESINGER
1068,3,2022.0,2013.0,"Schmehl, Jeffrey L.",0,JEFFREY L SCHMEHL
1071,5,2016.0,2004.0,"Schneider, Michael H., Sr.",0,MICHAEL H SCHNEIDER
1104,2,2022.0,2012.0,"Schofield, Lorna Gail",0,LORNA GAIL SCHOFIELD
1094,5,2022.0,2018.0,"Scholer, Karen Gren",0,KAREN GREN SCHOLER
1047,8,2022.0,1999.0,"Schreier, Karen E.",0,KAREN E SCHREIER
9,9,2022.0,1979.0,"Schroeder, Mary Murphy",0,MARY MURPHY SCHROEDER
1071,5,2022.0,2014.0,"Schroeder, Robert William III",0,ROBERT WILLIAM SCHROEDER
1080,4,2022.0,2008.0,"Schroeder, Thomas D.",0,THOMAS D SCHROEDER
1117,3,2022.0,2002.0,"Schwab, Arthur J.",0,ARTHUR J SCHWAB
1104,2,2003.0,1993.0,"Schwartz, Allen G.",0,ALLEN G SCHWARTZ
1061,5,2012.0,1976.0,"Schwartz, Charles, Jr.",0,CHARLES  SCHWARTZ
1097,9,2000.0,1968.0,"Schwartz, Edward Joseph",0,EDWARD JOSEPH SCHWARTZ
1058,9,2005.0,1979.0,"Schwartz, Milton Lewis",0,MILTON LEWIS SCHWARTZ
1013,3,2013.0,1974.0,"Schwartz, Murray Merle",0,MURRAY MERLE SCHWARTZ
1084,9,2017.0,1976.0,"Schwarzer, William W",0,WILLIAM W SCHWARZER
3,3,2022.0,1987.0,"Scirica, Anthony Joseph",0,ANTHONY JOSEPH SCIRICA
1098,11,2022.0,2011.0,"Scola, Robert Nichols, Jr.",0,ROBERT NICHOLS SCOLA
1003,7,2010.0,1998.0,"Scott, Jeanne E.",0,JEANNE E SCOTT
1110,5,2001.0,1970.0,"Scott, Nauman Steele",0,NAUMAN STEELE SCOTT
1077,11,2022.0,2008.0,"Scriven, Mary Stenson",0,MARY STENSON SCRIVEN
7,7,2022.0,2018.0,"Scudder, Michael Yale, Jr.",0,MICHAEL YALE SCUDDER
1091,2,2022.0,1992.0,"Scullin, Frederick James, Jr.",0,FREDERICK JAMES SCULLIN
1016,9,2022.0,2005.0,"Seabright, J[ohn] Michael",0,JOHN MICHAEL SEABRIGHT
1061,5,2004.0,1976.0,"Sear, Morey Leonard",0,MOREY LEONARD SEAR
1067,10,2022.0,1979.0,"Seay, Frank Howell",0,FRANK HOWELL SEAY
1005,9,2022.0,1992.0,"Sedwick, John W.",0,JOHN W SEDWICK
1084,9,2022.0,2010.0,"Seeborg, Richard G.",0,RICHARD G SEEBORG
1087,7,2022.0,2019.0,"Seeger, Steven Charles",0,STEVEN CHARLES SEEGER
1104,2,2022.0,2008.0,"Seibel, Cathy",0,CATHY  SEIBEL
1098,11,2022.0,1998.0,"Seitz, Patricia A.",0,PATRICIA A SEITZ
1078,11,2022.0,2018.0,"Self, Tilman Eugene III",0,TILMAN EUGENE SELF
1002,9,2022.0,2003.0,"Selna, James V.",0,JAMES V SELNA
1,1,2022.0,1986.0,"Selya, Bruce Marshall",0,BRUCE MARSHALL SELYA
12,12,2022.0,1987.0,"Sentelle, David Bryan",0,DAVID BRYAN SENTELLE
1090,5,2011.0,1979.0,"Senter, Lyonel Thomas, Jr.",0,LYONEL THOMAS SENTER
1051,1,2022.0,1995.0,"Sessions, William K. III",0,WILLIAM K SESSIONS
1122,9,2022.0,2007.0,"Settle, Benjamin Hale",0,BENJAMIN HALE SETTLE
1065,2,2022.0,1993.0,"Seybert, Joanna",0,JOANNA  SEYBERT
1046,4,2022.0,1998.0,"Seymour, Margaret B.",0,MARGARET B SEYMOUR
10,10,2022.0,1979.0,"Seymour, Stephanie Kulp",0,STEPHANIE KULP SEYMOUR
1123,7,2012.0,1981.0,"Shabaz, John C.",0,JOHN C SHABAZ
1003,7,2022.0,2011.0,"Shadid, James Edward",0,JAMES EDWARD SHADID
1087,7,2018.0,1980.0,"Shadur, Milton Irving",0,MILTON IRVING SHADUR
1087,7,2022.0,2014.0,"Shah, Manish Suresh",0,MANISH SURESH SHAH
1032,8,2011.0,1993.0,"Shanahan, Thomas Michael",0,THOMAS MICHAEL SHANAHAN
1031,9,2020.0,1990.0,"Shanstrom, Jack D.",0,JACK D SHANSTROM
1068,3,2016.0,1978.0,"Shapiro, Norma Levy",0,NORMA LEVY SHAPIRO
1088,7,2009.0,1973.0,"Sharp, Allen",0,ALLEN  SHARP
1077,11,2022.0,1983.0,"Sharp, George Kendall",0,GEORGE KENDALL SHARP
1082,6,2017.0,2011.0,"Sharp, Kevin Hunter",0,KEVIN HUNTER SHARP
1091,2,2022.0,2004.0,"Sharpe, Gary L.",0,GARY L SHARPE
1063,8,2020.0,1993.0,"Shaw, Charles Alexander",0,CHARLES ALEXANDER SHAW
1110,5,1999.0,1979.0,"Shaw, John Malach",0,JOHN MALACH SHAW
1073,9,2022.0,1998.0,"Shea, Edward F.",0,EDWARD F SHEA
1012,2,2022.0,2012.0,"Shea, Michael P.",0,MICHAEL P SHEA
1046,4,2002.0,1990.0,"Shedd, Dennis W.",0,DENNIS W SHEDD
4,4,2022.0,2002.0,"Shedd, Dennis W.",0,DENNIS W SHEDD
1050,10,2022.0,2012.0,"Shelby, Robert James",0,ROBERT JAMES SHELBY
8,8,2022.0,2006.0,"Shepherd, Bobby E.",0,BOBBY E SHEPHERD
1035,3,2022.0,2006.0,"Sheridan, Peter G.",0,PETER G SHERIDAN
1035,3,2022.0,2012.0,"Shipp, Michael Andre",0,MICHAEL ANDRE SHIPP
1086,11,2017.0,1979.0,"Shoob, Marvin Herman",0,MARVIN HERMAN SHOOB
1058,9,2022.0,1990.0,"Shubb, William B.",0,WILLIAM B SHUBB
3,3,2022.0,2013.0,"Shwartz, Patty",0,PATTY  SHWARTZ
1065,2,2009.0,1977.0,"Sifton, Charles Proctor",0,CHARLES PROCTOR SIFTON
12,12,2022.0,1985.0,"Silberman, Laurence Hirsch",0,LAURENCE HIRSCH SILBERMAN
6,6,2022.0,1991.0,"Siler, Eugene Edward, Jr.",0,EUGENE EDWARD SILER
1006,9,2022.0,1994.0,"Silver, Roslyn O.",0,ROSLYN O SILVER
9,9,2022.0,1998.0,"Silverman, Barry G.",0,BARRY G SILVERMAN
1035,3,2019.0,1992.0,"Simandle, Jerome B.",0,JEROME B SIMANDLE
1117,3,2014.0,1978.0,"Simmons, Paul Allen",0,PAUL ALLEN SIMMONS
1041,9,2022.0,2011.0,"Simon, Michael H.",0,MICHAEL H SIMON
1088,7,2022.0,2003.0,"Simon, Philip P.",0,PHILIP P SIMON
1046,4,1999.0,1965.0,"Simons, Charles Earl, Jr.",0,CHARLES EARL SIMONS
1109,6,2022.0,1986.0,"Simpson, Charles Ralph III",0,CHARLES RALPH SIMPSON
1114,2,2022.0,2019.0,"Sinatra, John Leonard, Jr.",0,JOHN LEONARD SINATRA
1024,1,2022.0,2000.0,"Singal, George Z.",0,GEORGE Z SINGAL
1098,11,2022.0,2019.0,"Singhal, Anuraag Hari",0,ANURAAG HARI SINGHAL
1005,9,2022.0,1990.0,"Singleton, James Keith, Jr.",0,JAMES KEITH SINGLETON
1063,8,2022.0,1997.0,"Sippel, Rodney W.",0,RODNEY W SIPPEL
1112,8,2022.0,1997.0,"Sippel, Rodney W.",0,RODNEY W SIPPEL
1114,2,2022.0,1997.0,"Siragusa, Charles J.",0,CHARLES J SIRAGUSA
1056,10,2022.0,2011.0,"Skavdahl, Scott Wesley",0,SCOTT WESLEY SKAVDAHL
13,13,2004.0,1982.0,"Skelton, Byron George",0,BYRON GEORGE SKELTON
1026,1,2005.0,1973.0,"Skinner, Walter Jay",0,WALTER JAY SKINNER
9,9,2012.0,1979.0,"Skopil, Otto Richard, Jr.",0,OTTO RICHARD SKOPIL
1114,2,2022.0,1990.0,"Skretny, William M.",0,WILLIAM M SKRETNY
1013,3,2018.0,1998.0,"Sleet, Gregory Moneta",0,GREGORY MONETA SLEET
1068,3,2022.0,2008.0,"Slomsky, Joel Harvey",0,JOEL HARVEY SLOMSKY
3,3,2022.0,1979.0,"Sloviter, Dolores Korman",0,DOLORES KORMAN SLOVITER
1025,4,2011.0,1986.0,"Smalkin, Frederic N.",0,FREDERIC N SMALKIN
1083,11,2022.0,1995.0,"Smith, Charles Lynwood, Jr.",0,CHARLES LYNWOOD SMITH
1117,3,2002.0,1988.0,"Smith, D[avid] Brooks",0,DAVID BROOKS SMITH
3,3,2022.0,2002.0,"Smith, D[avid] Brooks",0,DAVID BROOKS SMITH
1068,3,2022.0,2014.0,"Smith, Edward George",0,EDWARD GEORGE SMITH
13,13,2001.0,1982.0,"Smith, Edward Samuel",0,EDWARD SAMUEL SMITH
1084,9,2005.0,1988.0,"Smith, Fern M.",0,FERN M SMITH
1105,6,2020.0,1987.0,"Smith, George Curtis",0,GEORGE CURTIS SMITH
5,5,2022.0,1987.0,"Smith, Jerry Edwin",0,JERRY EDWIN SMITH
8,8,2022.0,2002.0,"Smith, Lavenski R.",0,LAVENSKI R SMITH
9,9,2022.0,2006.0,"Smith, Milan Dale, Jr.",0,MILAN DALE SMITH
9,9,2022.0,2007.0,"Smith, N[orman] Randy",0,NORMAN RANDY SMITH
1112,8,2022.0,1995.0,"Smith, Ortrie D.",0,ORTRIE D SMITH
1072,4,2022.0,1989.0,"Smith, Rebecca Beach",0,REBECCA BEACH SMITH
1098,11,2022.0,2019.0,"Smith, Rodney",0,RODNEY  SMITH
1120,5,2016.0,1984.0,"Smith, Walter Scott, Jr.",0,WALTER SCOTT SMITH
1045,1,2022.0,2002.0,"Smith, William E.",0,WILLIAM E SMITH
1032,8,2020.0,2001.0,"Smith Camp, Laurie",0,LAURIE  SMITH CAMP
1085,11,2022.0,2005.0,"Smoak, John Richard, Jr.",0,JOHN RICHARD SMOAK
9,9,2008.0,1973.0,"Sneed, Joseph Tyree III",0,JOSEPH TYREE SNEED
1006,9,2022.0,2008.0,"Snow, G. Murray",0,G MURRAY SNOW
1002,9,2022.0,1997.0,"Snyder, Christina A.",0,CHRISTINA A SNYDER
1094,5,2016.0,1991.0,"Solis, Jorge Antonio",0,JORGE ANTONIO SOLIS
1026,1,2022.0,2014.0,"Sorokin, Leo Theodore",0,LEO THEODORE SOROKIN
1006,9,2022.0,2014.0,"Soto, James Alan",0,JAMES ALAN SOTO
2,2,2009.0,1998.0,"Sotomayor, Sonia",0,SONIA  SOTOMAYOR
99,99,2022.0,2009.0,"Sotomayor, Sonia",0,SONIA  SOTOMAYOR
99,99,2022.0,1990.0,"Souter, David Hackett",0,DAVID HACKETT SOUTER
5,5,2022.0,2007.0,"Southwick, Leslie",0,LESLIE  SOUTHWICK
1120,5,2022.0,1991.0,"Sparks, Sam",0,SAM  SPARKS
1009,10,2006.0,1990.0,"Sparr, Daniel B.",0,DANIEL B SPARR
1065,2,2020.0,1989.0,"Spatt, Arthur Donald",0,ARTHUR DONALD SPATT
1072,4,2017.0,1986.0,"Spencer, James Randolph",0,JAMES RANDOLPH SPENCER
